state,year,metric,age_group,count,population,rate
NM,2005,Abortion,30-34,800.0,58020,1378.8348845225785
NM,2005,Abortion,35-39,460.0,61496,748.0161311304801
NM,2005,Abortion,40+,220.0,71557,307.44720991657
NM,2005,Birth,15-19,4471.0,73095,6116.697448525891
NM,2005,Birth,20-24,8968.0,68670,13059.56021552352
NM,2005,Birth,25-29,7464.0,62297,11981.315312133811
NM,2005,Birth,30-34,4805.0,58020,8281.627025163736
NM,2005,Birth,35-39,2381.0,61496,3871.7965396123323
NM,2005,Birth,40+,658.0,71557,919.5466551141049
NM,2005,Miscarriage,15-19,1020.0,73095,1395.444284834804
NM,2005,Miscarriage,20-24,2030.0,68670,2956.167176350663
NM,2005,Miscarriage,25-29,1640.0,62297,2632.5505241022843
NM,2005,Miscarriage,30-34,1040.0,58020,1792.4853498793518
NM,2005,Miscarriage,35-39,520.0,61496,845.5834525822818
NM,2005,Miscarriage,40+,150.0,71557,209.62309767038863
NM,2005,Pregnancy,15-19,6780.0,73095,9275.600246254873
NM,2005,Pregnancy,20-24,13400.0,68670,19513.615843891075
NM,2005,Pregnancy,25-29,10600.0,62297,17015.265582612323
NM,2005,Pregnancy,30-34,6650.0,58020,11461.564977593933
NM,2005,Pregnancy,35-39,3360.0,61496,5463.770001300897
NM,2005,Pregnancy,40+,1030.0,71557,1439.4119373366686
NM,2006,Abortion,15-19,1390.0,73765,1884.362502541856
NM,2006,Abortion,20-24,2540.0,68471,3709.599684537979
NM,2006,Abortion,25-29,1580.0,64522,2448.7771612783235
NM,2006,Abortion,30-34,830.0,58162,1427.0485884254324
NM,2006,Abortion,35-39,460.0,61821,744.0837255948626
NM,2006,Abortion,40+,200.0,69764,286.68080958660624
NM,2006,Birth,15-19,4628.0,73765,6273.978173930726
NM,2006,Birth,20-24,9280.0,68471,13553.183099414351
NM,2006,Birth,25-29,7854.0,64522,12172.592294101236
NM,2006,Birth,30-34,4995.0,58162,8588.081565283175
NM,2006,Birth,35-39,2497.0,61821,4039.080571326895
NM,2006,Birth,40+,621.0,69764,890.1439137664125
NM,2006,Miscarriage,15-19,1060.0,73765,1436.9958652477462
NM,2006,Miscarriage,20-24,2110.0,68471,3081.596588336668
NM,2006,Miscarriage,25-29,1730.0,64522,2681.256005703481
NM,2006,Miscarriage,30-34,1080.0,58162,1856.8825006017673
NM,2006,Miscarriage,35-39,550.0,61821,889.665324080814
NM,2006,Miscarriage,40+,140.0,69764,200.67656671062437
NM,2006,Pregnancy,15-19,7080.0,73765,9598.047854673627
NM,2006,Pregnancy,20-24,13930.0,68471,20344.379372288997
NM,2006,Pregnancy,25-29,11160.0,64522,17296.426025231704
NM,2006,Pregnancy,30-34,6900.0,58162,11863.415976066848
NM,2006,Pregnancy,35-39,3500.0,61821,5661.506607786998
NM,2006,Pregnancy,40+,970.0,69764,1390.4019264950405
NM,2007,Abortion,15-19,1440.0,73811,1950.9287233610166
NM,2007,Abortion,20-24,2630.0,68569,3835.552509151366
NM,2007,Abortion,25-29,1630.0,66683,2444.4011217251773
NM,2007,Abortion,30-34,860.0,58413,1472.2750072757776
NM,2007,Abortion,35-39,550.0,62626,878.2294893494716
NM,2007,Abortion,40+,200.0,67484,296.36654614427124
NM,2007,Birth,15-19,4720.0,73811,6394.7108154611105
NM,2007,Birth,20-24,9330.0,68569,13606.731905088303
NM,2007,Birth,25-29,8160.0,66683,12237.00193452604
NM,2007,Birth,30-34,5168.0,58413,8847.345625117696
NM,2007,Birth,35-39,2572.0,62626,4106.920448376074
NM,2007,Birth,40+,542.0,67484,803.1533400509751
NM,2007,Miscarriage,15-19,1090.0,73811,1476.744658655214
NM,2007,Miscarriage,20-24,2130.0,68569,3106.360016917266
NM,2007,Miscarriage,25-29,1790.0,66683,2684.3423361276487
NM,2007,Miscarriage,30-34,1120.0,58413,1917.3814048242684
NM,2007,Miscarriage,35-39,570.0,62626,910.1651071439978
NM,2007,Miscarriage,40+,130.0,67484,192.6382549937763
NM,2007,Pregnancy,15-19,7240.0,73811,9808.83608134289
NM,2007,Pregnancy,20-24,14090.0,68569,20548.644431156936
NM,2007,Pregnancy,25-29,11580.0,66683,17365.745392378867
NM,2007,Pregnancy,30-34,7150.0,58413,12240.4259325835
NM,2007,Pregnancy,35-39,3690.0,62626,5892.12148309009
NM,2007,Pregnancy,40+,870.0,67484,1289.1944757275799
NM,2008,Abortion,15-19,1290.0,73912,1745.3187574412814
NM,2008,Abortion,20-24,2410.0,68422,3522.258922568765
NM,2008,Abortion,25-29,1520.0,67237,2260.660053244493
NM,2008,Abortion,30-34,820.0,59488,1378.4292630446475
NM,2008,Abortion,35-39,460.0,62588,734.9651690419888
NM,2008,Abortion,40+,190.0,64964,292.4696755125916
NM,2008,Birth,15-19,4540.0,73912,6142.439657971642
NM,2008,Birth,20-24,9279.0,68422,13561.427611002307
NM,2008,Birth,25-29,8103.0,67237,12051.400270684295
NM,2008,Birth,30-34,5155.0,59488,8665.613232920925
NM,2008,Birth,35-39,2389.0,62588,3817.0256279158943
NM,2008,Birth,40+,593.0,64964,912.8132504156148
NM,2008,Miscarriage,15-19,1040.0,73912,1407.0786881697152
NM,2008,Miscarriage,20-24,2100.0,68422,3069.1882727777615
NM,2008,Miscarriage,25-29,1770.0,67237,2632.47914094918
NM,2008,Miscarriage,30-34,1110.0,59488,1865.9225389994622
NM,2008,Miscarriage,35-39,520.0,62588,830.8301910909439
NM,2008,Miscarriage,40+,140.0,64964,215.50397143033064
NM,2008,Pregnancy,15-19,6870.0,73912,9294.837103582639
NM,2008,Pregnancy,20-24,13790.0,68422,20154.336324573967
NM,2008,Pregnancy,25-29,11390.0,67237,16940.077635825513
NM,2008,Pregnancy,30-34,7090.0,59488,11918.370091447014
NM,2008,Pregnancy,35-39,3370.0,62588,5384.41873841631
NM,2008,Pregnancy,40+,920.0,64964,1416.1689551136014
NM,2009,Abortion,15-19,1200.0,73571,1631.0774625871609
NM,2009,Abortion,20-24,2130.0,68808,3095.570282525288
NM,2009,Abortion,25-29,1490.0,67997,2191.27314440343
NM,2009,Abortion,30-34,800.0,60951,1312.5297370018538
NM,2009,Abortion,35-39,460.0,62472,736.3298757843513
NM,2009,Abortion,40+,300.0,63412,473.09657478079856
NM,2009,Birth,15-19,4438.0,73571,6032.268149134849
NM,2009,Birth,20-24,8625.0,68808,12534.879665155217
NM,2009,Birth,25-29,8022.0,67997,11797.579304969337
NM,2009,Birth,30-34,4933.0,60951,8093.386490787682
NM,2009,Birth,35-39,2325.0,62472,3721.6673069535154
NM,2009,Birth,40+,559.0,63412,881.5366176748881
NM,2009,Miscarriage,15-19,1010.0,73571,1372.8235310108603
NM,2009,Miscarriage,20-24,1940.0,68808,2819.4396000465063
NM,2009,Miscarriage,25-29,1750.0,67997,2573.6429548362426
NM,2009,Miscarriage,30-34,1070.0,60951,1755.5085232399795
NM,2009,Miscarriage,35-39,510.0,62472,816.3657318478679
NM,2009,Miscarriage,40+,140.0,63412,220.77840156437267
NM,2009,Pregnancy,15-19,6640.0,73571,9025.29529298229
NM,2009,Pregnancy,20-24,12690.0,68808,18442.622950819674
NM,2009,Pregnancy,25-29,11260.0,67997,16559.55409797491
NM,2009,Pregnancy,30-34,6800.0,60951,11156.502764515759
NM,2009,Pregnancy,35-39,3300.0,62472,5282.366500192085
NM,2009,Pregnancy,40+,1000.0,63412,1576.9885826026618
NM,2010,Abortion,15-19,1090.0,72824,1496.7593101175437
NM,2010,Abortion,20-24,2060.0,69886,2947.6576138282344
NM,2010,Abortion,25-29,1400.0,68519,2043.228885418643
NM,2010,Abortion,30-34,870.0,63459,1370.9639294662695
NM,2010,Abortion,35-39,460.0,61812,744.1920662654501
NM,2010,Abortion,40+,190.0,62974,301.7118175755073
NM,2010,Birth,15-19,3872.0,72824,5316.928485114798
NM,2010,Birth,20-24,8205.0,69886,11740.548893912945
NM,2010,Birth,25-29,7584.0,68519,11068.462762153564
NM,2010,Birth,30-34,5100.0,63459,8036.685103767786
NM,2010,Birth,35-39,2429.0,61812,3929.6576716495183
NM,2010,Birth,40+,570.0,62974,905.1354527265221
NM,2010,Miscarriage,15-19,880.0,72824,1208.3928375260903
NM,2010,Miscarriage,20-24,1850.0,69886,2647.1682454282686
NM,2010,Miscarriage,25-29,1660.0,68519,2422.6856784249626
NM,2010,Miscarriage,30-34,1110.0,63459,1749.1608755259301
NM,2010,Miscarriage,35-39,530.0,61812,857.438685044975
NM,2010,Miscarriage,40+,130.0,62974,206.43440149903134
NM,2010,Pregnancy,15-19,5850.0,72824,8033.066022190486
NM,2010,Pregnancy,20-24,12120.0,69886,17342.529261940876
NM,2010,Pregnancy,25-29,10640.0,68519,15528.539529181688
NM,2010,Pregnancy,30-34,7070.0,63459,11141.051702674167
NM,2010,Pregnancy,35-39,3420.0,61812,5532.90623179965
NM,2010,Pregnancy,40+,890.0,62974,1413.2816718010606
NM,2011,Abortion,15-19,890.0,71473,1245.2254697578105
NM,2011,Abortion,20-24,1870.0,71822,2603.659045974771
NM,2011,Abortion,25-29,1290.0,69126,1866.1574516101034
NM,2011,Abortion,30-34,800.0,65202,1226.956228336554
NM,2011,Abortion,35-39,420.0,60887,689.8024208780199
NM,2011,Abortion,40+,210.0,63233,332.10507171888094
NM,2011,Birth,15-19,3452.0,71473,4829.795866970744
NM,2011,Birth,20-24,7895.0,71822,10992.453565759795
NM,2011,Birth,25-29,7744.0,69126,11202.731244394294
NM,2011,Birth,30-34,5215.0,65202,7998.220913468912
NM,2011,Birth,35-39,2322.0,60887,3813.6219554256245
NM,2011,Birth,40+,584.0,63233,923.5683899229832
NM,2011,Miscarriage,15-19,780.0,71473,1091.3211982147104
NM,2011,Miscarriage,20-24,1770.0,71822,2464.425941911949
NM,2011,Miscarriage,25-29,1680.0,69126,2430.3445881433904
NM,2011,Miscarriage,30-34,1120.0,65202,1717.7387196711757
NM,2011,Miscarriage,35-39,510.0,60887,837.6172253518813
NM,2011,Miscarriage,40+,140.0,63233,221.40338114592066
NM,2011,Pregnancy,15-19,5120.0,71473,7163.544275460664
NM,2011,Pregnancy,20-24,11530.0,71822,16053.576898443374
NM,2011,Pregnancy,25-29,10710.0,69126,15493.446749414114
NM,2011,Pregnancy,30-34,7130.0,65202,10935.247385049539
NM,2011,Pregnancy,35-39,3250.0,60887,5337.756828222773
NM,2011,Pregnancy,40+,930.0,63233,1470.7510318979014
NM,2012,Abortion,15-19,780.0,69992,1114.4130757800892
NM,2012,Abortion,20-24,1580.0,73409,2152.324646841668
NM,2012,Abortion,25-29,1180.0,68774,1715.7646785122286
NM,2012,Abortion,30-34,760.0,66486,1143.0977950245165
NM,2012,Abortion,35-39,390.0,60493,644.7026928735556
NM,2012,Abortion,40+,140.0,62864,222.70297785696104
NM,2012,Birth,15-19,3275.0,69992,4679.106183563836
NM,2012,Birth,20-24,7883.0,73409,10738.465310792955
NM,2012,Birth,25-29,7531.0,68774,10950.359147352197
NM,2012,Birth,30-34,5368.0,66486,8073.88021538369
NM,2012,Birth,35-39,2373.0,60493,3922.7679235614037
NM,2012,Birth,40+,553.0,62864,879.6767625349961
NM,2012,Miscarriage,15-19,730.0,69992,1042.9763401531602
NM,2012,Miscarriage,20-24,1730.0,73409,2356.6592652127124
NM,2012,Miscarriage,25-29,1620.0,68774,2355.541338296449
NM,2012,Miscarriage,30-34,1150.0,66486,1729.6874529976237
NM,2012,Miscarriage,35-39,510.0,60493,843.0727522192651
NM,2012,Miscarriage,40+,120.0,62864,190.88826673453806
NM,2012,Pregnancy,15-19,4790.0,69992,6843.639273059779
NM,2012,Pregnancy,20-24,11200.0,73409,15256.984838371318
NM,2012,Pregnancy,25-29,10330.0,68774,15020.211126297729
NM,2012,Pregnancy,30-34,7280.0,66486,10949.673615497999
NM,2012,Pregnancy,35-39,3270.0,60493,5405.5841171705815
NM,2012,Pregnancy,40+,820.0,62864,1304.4031560193432
NM,2013,Abortion,15-19,620.0,68912,899.6981657766428
NM,2013,Abortion,20-24,1380.0,74387,1855.1628644790082
NM,2013,Abortion,25-29,1040.0,68518,1517.8493242651566
NM,2013,Abortion,30-34,660.0,67581,976.6058507568695
NM,2013,Abortion,35-39,330.0,60341,546.8918314247361
NM,2013,Abortion,40+,140.0,62502,223.99283222936864
NM,2013,Birth,15-19,2959.0,68912,4293.882052472719
NM,2013,Birth,20-24,7681.0,74387,10325.728958016858
NM,2013,Birth,25-29,7552.0,68518,11021.921246971599
NM,2013,Birth,30-34,5251.0,67581,7769.935336855033
NM,2013,Birth,35-39,2331.0,60341,3863.0450274274535
NM,2013,Birth,40+,522.0,62502,835.1732744552174
NM,2013,Miscarriage,15-19,650.0,68912,943.2319479916415
NM,2013,Miscarriage,20-24,1670.0,74387,2245.015930202858
NM,2013,Miscarriage,25-29,1610.0,68518,2349.747511602791
NM,2013,Miscarriage,30-34,1120.0,67581,1657.270534617718
NM,2013,Miscarriage,35-39,500.0,60341,828.6239870071759
NM,2013,Miscarriage,40+,120.0,62502,191.9938561966017
NM,2013,Pregnancy,15-19,4230.0,68912,6138.263292314837
NM,2013,Pregnancy,20-24,10740.0,74387,14438.006640945328
NM,2013,Pregnancy,25-29,10210.0,68518,14901.193846872355
NM,2013,Pregnancy,30-34,7020.0,67581,10387.53495805034
NM,2013,Pregnancy,35-39,3160.0,60341,5236.903597885352
NM,2013,Pregnancy,40+,780.0,62502,1247.960065277911
NM,2014,Abortion,15-19,560.0,68168,821.4998239643235
NM,2014,Abortion,20-24,1300.0,73961,1757.6831032571222
NM,2014,Abortion,25-29,1040.0,68285,1523.0284835615435
NM,2014,Abortion,30-34,650.0,67987,956.0651300984011
NM,2014,Abortion,35-39,330.0,60883,542.0232248739386
NM,2014,Abortion,40+,120.0,61086,196.44435713584127
NM,2014,Birth,15-19,2543.0,68168,3730.489379180847
NM,2014,Birth,20-24,7431.0,73961,10047.187031002826
NM,2014,Birth,25-29,7537.0,68285,11037.563154426301
NM,2014,Birth,30-34,5544.0,67987,8154.500125023902
NM,2014,Birth,35-39,2413.0,60883,3963.3395200630716
NM,2014,Birth,40+,521.0,61086,852.8959172314442
NM,2014,Miscarriage,15-19,570.0,68168,836.1694636779721
NM,2014,Miscarriage,20-24,1620.0,73961,2190.3435594434904
NM,2014,Miscarriage,25-29,1610.0,68285,2357.7652485904664
NM,2014,Miscarriage,30-34,1170.0,67987,1720.917234177122
NM,2014,Miscarriage,35-39,520.0,60883,854.0972028316606
NM,2014,Miscarriage,40+,120.0,61086,196.44435713584127
NM,2014,Pregnancy,15-19,3670.0,68168,5383.757774909048
NM,2014,Pregnancy,20-24,10340.0,73961,13980.34099052203
NM,2014,Pregnancy,25-29,10190.0,68285,14922.750237973201
NM,2014,Pregnancy,30-34,7370.0,67987,10840.307705884949
NM,2014,Pregnancy,35-39,3260.0,60883,5354.532463906181
NM,2014,Pregnancy,40+,760.0,61086,1244.1475951936613
NM,2015,Abortion,15-19,570.0,68141,836.5007851367019
NM,2015,Abortion,20-24,1310.0,72562,1805.3526639287784
NM,2015,Abortion,25-29,1030.0,68405,1505.737884657554
NM,2015,Abortion,30-34,700.0,68061,1028.4891494394735
NM,2015,Abortion,35-39,340.0,61924,549.0601382339642
NM,2015,Abortion,40+,150.0,59991,250.0375056258439
NM,2015,Birth,15-19,2320.0,68141,3404.7049500300845
NM,2015,Birth,20-24,7157.0,72562,9863.289324991043
NM,2015,Birth,25-29,7613.0,68405,11129.303413493166
NM,2015,Birth,30-34,5638.0,68061,8283.745463628216
NM,2015,Birth,35-39,2544.0,61924,4108.261740197661
NM,2015,Birth,40+,494.0,59991,823.4568518611126
NM,2015,Miscarriage,15-19,520.0,68141,763.1235232826052
NM,2015,Miscarriage,20-24,1560.0,72562,2149.885615060224
NM,2015,Miscarriage,25-29,1630.0,68405,2382.8667495066147
NM,2015,Miscarriage,30-34,1200.0,68061,1763.1242561819545
NM,2015,Miscarriage,35-39,540.0,61924,872.036690136296
NM,2015,Miscarriage,40+,110.0,59991,183.36083745895218
NM,2015,Pregnancy,15-19,3410.0,68141,5004.329258449391
NM,2015,Pregnancy,20-24,10030.0,72562,13822.661999393624
NM,2015,Pregnancy,25-29,10260.0,68405,14998.903588918938
NM,2015,Pregnancy,30-34,7540.0,68061,11078.297409676614
NM,2015,Pregnancy,35-39,3430.0,61924,5539.047865124992
NM,2015,Pregnancy,40+,750.0,59991,1250.1875281292193
NM,2016,Abortion,15-19,570.0,68303,834.5167854999048
NM,2016,Abortion,20-24,1320.0,70817,1863.9592188316367
NM,2016,Abortion,25-29,1080.0,68988,1565.489650373978
NM,2016,Abortion,30-34,670.0,68190,982.5487608153688
NM,2016,Abortion,35-39,400.0,63305,631.8616223047153
NM,2016,Abortion,40+,140.0,58838,237.9414663992658
NM,2016,Birth,15-19,2019.0,68303,2955.946298112821
NM,2016,Birth,20-24,6527.0,70817,9216.713500995524
NM,2016,Birth,25-29,7353.0,68988,10658.3753696295
NM,2016,Birth,30-34,5632.0,68190,8259.275553600235
NM,2016,Birth,35-39,2580.0,63305,4075.5074638654132
NM,2016,Birth,40+,530.0,58838,900.7784085115062
NM,2016,Miscarriage,15-19,460.0,68303,673.4696865437828
NM,2016,Miscarriage,20-24,1440.0,70817,2033.4100569072398
NM,2016,Miscarriage,25-29,1580.0,68988,2290.253377398968
NM,2016,Miscarriage,30-34,1190.0,68190,1745.123918463118
NM,2016,Miscarriage,35-39,560.0,63305,884.6062712266014
NM,2016,Miscarriage,40+,120.0,58838,203.94982834222782
NM,2016,Pregnancy,15-19,3050.0,68303,4465.396834692473
NM,2016,Pregnancy,20-24,9280.0,70817,13104.198144513324
NM,2016,Pregnancy,25-29,10010.0,68988,14509.769815040296
NM,2016,Pregnancy,30-34,7500.0,68190,10998.680158380994
NM,2016,Pregnancy,35-39,3540.0,63305,5591.97535739673
NM,2016,Pregnancy,40+,790.0,58838,1342.6697032529996
NM,2017,Abortion,15-19,490.0,68021,720.3657693947457
NM,2017,Abortion,20-24,1140.0,69051,1650.9536429595516
NM,2017,Abortion,25-29,1010.0,69721,1448.6309720170393
NM,2017,Abortion,30-34,660.0,67636,975.8116979123544
NM,2017,Abortion,35-39,370.0,64555,573.154674308729
NM,2017,Abortion,40+,130.0,58342,222.82403757156078
NM,2017,Birth,15-19,1896.0,68021,2787.3744872906896
NM,2017,Birth,20-24,6054.0,69051,8767.432767085198
NM,2017,Birth,25-29,7213.0,69721,10345.52000114743
NM,2017,Birth,30-34,5406.0,67636,7992.784907445739
NM,2017,Birth,35-39,2624.0,64555,4064.750987530013
NM,2017,Birth,40+,519.0,58342,889.5821192280005
NM,2017,Miscarriage,15-19,430.0,68021,632.1577159994707
NM,2017,Miscarriage,20-24,1330.0,69051,1926.1125834528104
NM,2017,Miscarriage,25-29,1540.0,69721,2208.8036603032083
NM,2017,Miscarriage,30-34,1150.0,67636,1700.2779584836478
NM,2017,Miscarriage,35-39,560.0,64555,867.4773448996979
NM,2017,Miscarriage,40+,120.0,58342,205.68372698913305
NM,2017,Pregnancy,15-19,2810.0,68021,4131.077167345379
NM,2017,Pregnancy,20-24,8520.0,69051,12338.706173697701
NM,2017,Pregnancy,25-29,9770.0,69721,14012.99465010542
NM,2017,Pregnancy,30-34,7220.0,67636,10674.788574132119
NM,2017,Pregnancy,35-39,3560.0,64555,5514.677406862365
NM,2017,Pregnancy,40+,770.0,58342,1319.803914846937
NM,2018,Abortion,15-19,530.0,68013,779.2627879964125
NM,2018,Abortion,20-24,1120.0,67759,1652.9169556811642
NM,2018,Abortion,25-29,980.0,70067,1398.6612813449983
NM,2018,Abortion,30-34,680.0,67141,1012.7939708970673
NM,2018,Abortion,35-39,340.0,65833,516.4583111813224
NM,2018,Abortion,40+,140.0,58568,239.0383827345991
NM,2018,Birth,15-19,1724.0,68013,2534.809521709085
NM,2018,Birth,20-24,5641.0,67759,8325.093345533436
NM,2018,Birth,25-29,7064.0,70067,10081.77886879701
NM,2018,Birth,30-34,5381.0,67141,8014.476996172235
NM,2018,Birth,35-39,2653.0,65833,4029.893822247201
NM,2018,Birth,40+,528.0,58568,901.5161863133452
NM,2018,Miscarriage,15-19,400.0,68013,588.1228588652169
NM,2018,Miscarriage,20-24,1240.0,67759,1830.0152009327176
NM,2018,Miscarriage,25-29,1510.0,70067,2155.0801375825995
NM,2018,Miscarriage,30-34,1140.0,67141,1697.9193041509661
NM,2018,Miscarriage,35-39,560.0,65833,850.6372184162957
NM,2018,Miscarriage,40+,120.0,58568,204.8900423439421
NM,2018,Pregnancy,15-19,2650.0,68013,3896.313939982062
NM,2018,Pregnancy,20-24,8000.0,67759,11806.549683436888
NM,2018,Pregnancy,25-29,9550.0,70067,13629.811466168096
NM,2018,Pregnancy,30-34,7210.0,67141,10738.59489730567
NM,2018,Pregnancy,35-39,3560.0,65833,5407.622317075024
NM,2018,Pregnancy,40+,790.0,58568,1348.859445430952
NM,2019,Abortion,15-19,520.0,67917,765.6404140347777
NM,2019,Abortion,20-24,1140.0,67393,1691.570341133352
NM,2019,Abortion,25-29,940.0,70210,1338.8406209941604
NM,2019,Abortion,30-34,640.0,67151,953.075903560632
NM,2019,Abortion,35-39,390.0,66907,582.8986503654326
NM,2019,Abortion,40+,110.0,59463,184.98898474681735
NM,2019,Birth,15-19,1659.0,67917,2442.687397853262
NM,2019,Birth,20-24,5513.0,67393,8180.374816375588
NM,2019,Birth,25-29,6983.0,70210,9945.876655747044
NM,2019,Birth,30-34,5566.0,67151,8288.781998778872
NM,2019,Birth,35-39,2656.0,66907,3969.6892701809975
NM,2019,Birth,40+,526.0,59463,884.5836906984174
NM,2019,Miscarriage,15-19,380.0,67917,559.5064564100298
NM,2019,Miscarriage,20-24,1220.0,67393,1810.2770317392012
NM,2019,Miscarriage,25-29,1490.0,70210,2122.2048141290416
NM,2019,Miscarriage,30-34,1180.0,67151,1757.2336971899153
NM,2019,Miscarriage,35-39,570.0,66907,851.92879668794
NM,2019,Miscarriage,40+,120.0,59463,201.80616517834622
NM,2019,Pregnancy,15-19,2560.0,67917,3769.306653709675
NM,2019,Pregnancy,20-24,7870.0,67393,11677.770688350422
NM,2019,Pregnancy,25-29,9420.0,70210,13416.892180601053
NM,2019,Pregnancy,30-34,7380.0,67151,10990.156512933538
NM,2019,Pregnancy,35-39,3610.0,66907,5395.549045690286
NM,2019,Pregnancy,40+,750.0,59463,1261.2885323646638
NM,2020,Abortion,15-19,470.0,67778,693.4403493759037
NM,2020,Abortion,20-24,1250.0,67674,1847.0904631025207
NM,2020,Abortion,25-29,1020.0,69273,1472.4351478931185
NM,2020,Abortion,30-34,680.0,67950,1000.7358351729213
NM,2020,Abortion,35-39,400.0,67486,592.7155261832083
NM,2020,Abortion,40+,120.0,60894,197.06375012316485
NM,2020,Birth,15-19,1485.0,67778,2190.976423028121
NM,2020,Birth,20-24,5330.0,67674,7875.9937346691495
NM,2020,Birth,25-29,6609.0,69273,9540.513620025118
NM,2020,Birth,30-34,5290.0,67950,7785.136129506991
NM,2020,Birth,35-39,2604.0,67486,3858.5780754526863
NM,2020,Birth,40+,545.0,60894,894.9978651427069
NM,2020,Miscarriage,15-19,340.0,67778,501.63769954852603
NM,2020,Miscarriage,20-24,1190.0,67674,1758.4301208735997
NM,2020,Miscarriage,25-29,1420.0,69273,2049.8606960864986
NM,2020,Miscarriage,30-34,1130.0,67950,1662.9874908020602
NM,2020,Miscarriage,35-39,560.0,67486,829.8017366564917
NM,2020,Miscarriage,40+,120.0,60894,197.06375012316485
NM,2020,Pregnancy,15-19,2300.0,67778,3393.431496945912
NM,2020,Pregnancy,20-24,7770.0,67674,11481.51431864527
NM,2020,Pregnancy,25-29,9050.0,69273,13064.25302787522
NM,2020,Pregnancy,30-34,7100.0,67950,10448.859455481972
NM,2020,Pregnancy,35-39,3560.0,67486,5275.168183030555
NM,2020,Pregnancy,40+,780.0,60894,1280.9143758005714
NV,1988,Abortion,15-19,1970.0,34669,5682.3098445296955
NV,1988,Abortion,20-24,2830.0,40481,6990.934018428399
NV,1988,Abortion,25-29,2330.0,47929,4861.357424523775
NV,1988,Abortion,30-34,1430.0,50762,2817.0678854261064
NV,1988,Abortion,35-39,680.0,42533,1598.758610960901
NV,1988,Abortion,40+,150.0,37333,401.7893016901936
NV,1988,Birth,15-19,2220.0,34669,6403.415154749199
NV,1988,Birth,20-24,5422.0,40481,13393.937896791085
NV,1988,Birth,25-29,5651.0,47929,11790.35656909178
NV,1988,Birth,30-34,3356.0,50762,6611.244631811197
NV,1988,Birth,35-39,1143.0,42533,2687.3251357769263
NV,1988,Birth,40+,184.0,37333,492.86154340663757
NV,1988,Miscarriage,15-19,640.0,34669,1846.0295941619315
