"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Alabama","01","1972","1972","45-54 years","45-54","Black or African American","2054-5",0,45296,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","45-54 years","45-54","Other Race","2131-1",0,391,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","45-54 years","45-54","White","2106-3",0,155144,0.00 (Unreliable),0.00%
"Total","Alabama","01","1972","1972","45-54 years","45-54",,,0,200831,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","55-64 years","55-64","Black or African American","2054-5",0,41936,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","55-64 years","55-64","Other Race","2131-1",0,249,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","55-64 years","55-64","White","2106-3",0,132754,0.00 (Unreliable),0.00%
"Total","Alabama","01","1972","1972","55-64 years","55-64",,,0,174939,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","65-74 years","65-74","Black or African American","2054-5",0,33481,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","65-74 years","65-74","Other Race","2131-1",0,183,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","65-74 years","65-74","White","2106-3",0,94306,0.00 (Unreliable),0.00%
"Total","Alabama","01","1972","1972","65-74 years","65-74",,,0,127970,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","75-84 years","75-84","Black or African American","2054-5",0,14625,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","75-84 years","75-84","Other Race","2131-1",0,94,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","75-84 years","75-84","White","2106-3",0,47263,0.00 (Unreliable),0.00%
"Total","Alabama","01","1972","1972","75-84 years","75-84",,,0,61982,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","85+ years","85+","Black or African American","2054-5",0,4408,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","85+ years","85+","Other Race","2131-1",0,28,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","85+ years","85+","White","2106-3",0,11689,0.00 (Unreliable),0.00%
"Total","Alabama","01","1972","1972","85+ years","85+",,,0,16125,0.00 (Unreliable),0.00%
,"Alabama","01","1972","1972","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1972","1972","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1972","1972","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1972","1972","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1972","1972",,,,,34,1831725,1.86,0.91%
"Total","Alabama","01",,,,,,,132,8949854,1.47,3.53%
,"Alaska","02","1968","1968","< 1 year","1","Black or African American","2054-5",0,90,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","< 1 year","1","Other Race","2131-1",0,742,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","< 1 year","1","White","2106-3",0,2318,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","< 1 year","1",,,0,3150,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","1-4 years","1-4","Black or African American","2054-5",0,367,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","1-4 years","1-4","Other Race","2131-1",0,2925,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","1-4 years","1-4","White","2106-3",0,9294,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","1-4 years","1-4",,,0,12586,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","5-9 years","5-9","Black or African American","2054-5",0,508,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","5-9 years","5-9","Other Race","2131-1",0,4731,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","5-9 years","5-9","White","2106-3",0,13085,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","5-9 years","5-9",,,0,18324,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","10-14 years","10-14","Black or African American","2054-5",0,384,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","10-14 years","10-14","Other Race","2131-1",0,3841,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","10-14 years","10-14","White","2106-3",0,11753,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","10-14 years","10-14",,,0,15978,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","15-19 years","15-19","Black or African American","2054-5",0,214,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","15-19 years","15-19","Other Race","2131-1",0,2825,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","15-19 years","15-19","White","2106-3",0,8362,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","15-19 years","15-19",,,0,11401,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","20-24 years","20-24","Black or African American","2054-5",0,306,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","20-24 years","20-24","Other Race","2131-1",0,1630,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","20-24 years","20-24","White","2106-3",0,9341,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","20-24 years","20-24",,,0,11277,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","25-34 years","25-34","Black or African American","2054-5",0,588,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","25-34 years","25-34","Other Race","2131-1",0,3192,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","25-34 years","25-34","White","2106-3",0,16698,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","25-34 years","25-34",,,0,20478,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","35-44 years","35-44","Black or African American","2054-5",0,365,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","35-44 years","35-44","Other Race","2131-1",0,2756,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","35-44 years","35-44","White","2106-3",0,13178,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","35-44 years","35-44",,,0,16299,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","45-54 years","45-54","Black or African American","2054-5",0,204,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","45-54 years","45-54","Other Race","2131-1",0,1597,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","45-54 years","45-54","White","2106-3",0,9561,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","45-54 years","45-54",,,0,11362,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","55-64 years","55-64","Black or African American","2054-5",0,85,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","55-64 years","55-64","Other Race","2131-1",0,1173,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","55-64 years","55-64","White","2106-3",0,4267,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","55-64 years","55-64",,,0,5525,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","65-74 years","65-74","Black or African American","2054-5",0,26,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","65-74 years","65-74","Other Race","2131-1",0,516,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","65-74 years","65-74","White","2106-3",0,1245,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","65-74 years","65-74",,,0,1787,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","75-84 years","75-84","Black or African American","2054-5",0,6,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","75-84 years","75-84","Other Race","2131-1",0,195,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","75-84 years","75-84","White","2106-3",0,442,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","75-84 years","75-84",,,0,643,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","85+ years","85+","Black or African American","2054-5",0,4,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","85+ years","85+","Other Race","2131-1",0,91,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","85+ years","85+","White","2106-3",0,103,0.00 (Unreliable),0.00%
"Total","Alaska","02","1968","1968","85+ years","85+",,,0,198,0.00 (Unreliable),0.00%
,"Alaska","02","1968","1968","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1968","1968","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1968","1968","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1968","1968","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1968","1968",,,,,0,129008,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","< 1 year","1","Black or African American","2054-5",0,94,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","< 1 year","1","Other Race","2131-1",0,596,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","< 1 year","1","White","2106-3",0,2680,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","< 1 year","1",,,0,3370,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","1-4 years","1-4","Black or African American","2054-5",0,390,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","1-4 years","1-4","Other Race","2131-1",0,2837,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","1-4 years","1-4","White","2106-3",0,9202,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","1-4 years","1-4",,,0,12429,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","5-9 years","5-9","Black or African American","2054-5",0,529,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","5-9 years","5-9","Other Race","2131-1",0,4442,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","5-9 years","5-9","White","2106-3",0,13217,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","5-9 years","5-9",,,0,18188,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","10-14 years","10-14","Black or African American","2054-5",0,412,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","10-14 years","10-14","Other Race","2131-1",0,3854,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","10-14 years","10-14","White","2106-3",0,12147,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","10-14 years","10-14",,,0,16413,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","15-19 years","15-19","Black or African American","2054-5",0,241,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","15-19 years","15-19","Other Race","2131-1",0,2897,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","15-19 years","15-19","White","2106-3",0,8887,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","15-19 years","15-19",,,0,12025,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","20-24 years","20-24","Black or African American","2054-5",0,355,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","20-24 years","20-24","Other Race","2131-1",0,1815,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","20-24 years","20-24","White","2106-3",1,10120,9.88 (Unreliable),0.03%
"Total","Alaska","02","1969","1969","20-24 years","20-24",,,1,12290,8.14 (Unreliable),0.03%
,"Alaska","02","1969","1969","25-34 years","25-34","Black or African American","2054-5",0,637,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","25-34 years","25-34","Other Race","2131-1",0,3249,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","25-34 years","25-34","White","2106-3",0,18032,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","25-34 years","25-34",,,0,21918,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","35-44 years","35-44","Black or African American","2054-5",0,385,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","35-44 years","35-44","Other Race","2131-1",0,2723,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","35-44 years","35-44","White","2106-3",0,13485,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","35-44 years","35-44",,,0,16593,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","45-54 years","45-54","Black or African American","2054-5",0,219,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","45-54 years","45-54","Other Race","2131-1",0,1659,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","45-54 years","45-54","White","2106-3",0,9941,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","45-54 years","45-54",,,0,11819,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","55-64 years","55-64","Black or African American","2054-5",0,96,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","55-64 years","55-64","Other Race","2131-1",0,1164,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","55-64 years","55-64","White","2106-3",0,4534,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","55-64 years","55-64",,,0,5794,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","65-74 years","65-74","Black or African American","2054-5",0,29,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","65-74 years","65-74","Other Race","2131-1",0,551,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","65-74 years","65-74","White","2106-3",0,1346,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","65-74 years","65-74",,,0,1926,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","75-84 years","75-84","Black or African American","2054-5",0,8,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","75-84 years","75-84","Other Race","2131-1",0,198,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","75-84 years","75-84","White","2106-3",0,468,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","75-84 years","75-84",,,0,674,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","85+ years","85+","Black or African American","2054-5",0,4,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","85+ years","85+","Other Race","2131-1",0,84,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","85+ years","85+","White","2106-3",0,112,0.00 (Unreliable),0.00%
"Total","Alaska","02","1969","1969","85+ years","85+",,,0,200,0.00 (Unreliable),0.00%
,"Alaska","02","1969","1969","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1969","1969","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1969","1969","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1969","1969","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1969","1969",,,,,1,133639,0.75 (Unreliable),0.03%
,"Alaska","02","1970","1970","< 1 year","1","Black or African American","2054-5",0,144,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","< 1 year","1","Other Race","2131-1",0,802,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","< 1 year","1","White","2106-3",0,2896,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","< 1 year","1",,,0,3842,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","1-4 years","1-4","Black or African American","2054-5",0,400,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","1-4 years","1-4","Other Race","2131-1",0,2798,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","1-4 years","1-4","White","2106-3",0,9318,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","1-4 years","1-4",,,0,12516,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","5-9 years","5-9","Black or African American","2054-5",0,540,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","5-9 years","5-9","Other Race","2131-1",0,4195,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","5-9 years","5-9","White","2106-3",0,13259,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","5-9 years","5-9",,,0,17994,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","10-14 years","10-14","Black or African American","2054-5",0,430,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","10-14 years","10-14","Other Race","2131-1",0,3868,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","10-14 years","10-14","White","2106-3",0,12450,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","10-14 years","10-14",,,0,16748,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","15-19 years","15-19","Black or African American","2054-5",0,265,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","15-19 years","15-19","Other Race","2131-1",0,2986,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","15-19 years","15-19","White","2106-3",0,9358,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","15-19 years","15-19",,,0,12609,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","20-24 years","20-24","Black or African American","2054-5",0,397,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","20-24 years","20-24","Other Race","2131-1",0,2006,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","20-24 years","20-24","White","2106-3",0,10776,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","20-24 years","20-24",,,0,13179,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","25-34 years","25-34","Black or African American","2054-5",0,677,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","25-34 years","25-34","Other Race","2131-1",0,3291,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","25-34 years","25-34","White","2106-3",1,19043,5.25 (Unreliable),0.03%
"Total","Alaska","02","1970","1970","25-34 years","25-34",,,1,23011,4.35 (Unreliable),0.03%
,"Alaska","02","1970","1970","35-44 years","35-44","Black or African American","2054-5",1,398,251.26 (Unreliable),0.03%
,"Alaska","02","1970","1970","35-44 years","35-44","Other Race","2131-1",0,2764,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","35-44 years","35-44","White","2106-3",0,13795,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","35-44 years","35-44",,,1,16957,5.90 (Unreliable),0.03%
,"Alaska","02","1970","1970","45-54 years","45-54","Black or African American","2054-5",0,229,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","45-54 years","45-54","Other Race","2131-1",0,1730,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","45-54 years","45-54","White","2106-3",0,10245,0.00 (Unreliable),0.00%
"Total","Alaska","02","1970","1970","45-54 years","45-54",,,0,12204,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","55-64 years","55-64","Black or African American","2054-5",0,104,0.00 (Unreliable),0.00%
,"Alaska","02","1970","1970","55-64 years","55-64","Other Race","2131-1",0,1144,0.00 (Unreliable),0.00%
