"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Nebraska","31","1984","1984","10-14 years","10-14","Other Race","2131-1",0,1034,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","10-14 years","10-14","White","2106-3",0,53472,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","10-14 years","10-14",,,0,56978,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","15-19 years","15-19","Black or African American","2054-5",0,2489,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","15-19 years","15-19","Other Race","2131-1",0,945,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","15-19 years","15-19","White","2106-3",0,56200,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","15-19 years","15-19",,,0,59634,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","20-24 years","20-24","Black or African American","2054-5",0,2845,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","20-24 years","20-24","Other Race","2131-1",0,1152,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","20-24 years","20-24","White","2106-3",0,67572,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","20-24 years","20-24",,,0,71569,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","25-34 years","25-34","Black or African American","2054-5",0,4921,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","25-34 years","25-34","Other Race","2131-1",0,2082,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","25-34 years","25-34","White","2106-3",5,126638,3.95 (Unreliable),0.35%
"Total","Nebraska","31","1984","1984","25-34 years","25-34",,,5,133641,3.74 (Unreliable),0.35%
,"Nebraska","31","1984","1984","35-44 years","35-44","Black or African American","2054-5",0,2886,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","35-44 years","35-44","Other Race","2131-1",0,1323,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","35-44 years","35-44","White","2106-3",0,90844,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","35-44 years","35-44",,,0,95053,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","45-54 years","45-54","Black or African American","2054-5",0,2110,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","45-54 years","45-54","Other Race","2131-1",0,763,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","45-54 years","45-54","White","2106-3",0,70098,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","45-54 years","45-54",,,0,72971,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","55-64 years","55-64","Black or African American","2054-5",0,1621,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","55-64 years","55-64","Other Race","2131-1",0,508,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","55-64 years","55-64","White","2106-3",0,72818,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","55-64 years","55-64",,,0,74947,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","65-74 years","65-74","Black or African American","2054-5",0,1120,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","65-74 years","65-74","Other Race","2131-1",0,275,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","65-74 years","65-74","White","2106-3",0,63084,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","65-74 years","65-74",,,0,64479,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","75-84 years","75-84","Black or African American","2054-5",0,589,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","75-84 years","75-84","Other Race","2131-1",0,143,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","75-84 years","75-84","White","2106-3",0,44288,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","75-84 years","75-84",,,0,45020,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","85+ years","85+","Black or African American","2054-5",0,194,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","85+ years","85+","Other Race","2131-1",0,41,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","85+ years","85+","White","2106-3",0,18700,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1984","1984","85+ years","85+",,,0,18935,0.00 (Unreliable),0.00%
,"Nebraska","31","1984","1984","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1984","1984","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1984","1984","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1984","1984","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1984","1984",,,,,5,814468,0.61 (Unreliable),0.35%
,"Nebraska","31","1985","1985","< 1 year","1","Black or African American","2054-5",0,612,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","< 1 year","1","Other Race","2131-1",0,245,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","< 1 year","1","White","2106-3",0,11516,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","< 1 year","1",,,0,12373,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","1-4 years","1-4","Black or African American","2054-5",0,2343,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","1-4 years","1-4","Other Race","2131-1",0,1006,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","1-4 years","1-4","White","2106-3",0,47108,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","1-4 years","1-4",,,0,50457,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","5-9 years","5-9","Black or African American","2054-5",0,2797,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","5-9 years","5-9","Other Race","2131-1",0,1086,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","5-9 years","5-9","White","2106-3",0,54682,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","5-9 years","5-9",,,0,58565,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","10-14 years","10-14","Black or African American","2054-5",0,2473,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","10-14 years","10-14","Other Race","2131-1",0,1063,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","10-14 years","10-14","White","2106-3",0,52467,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","10-14 years","10-14",,,0,56003,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","15-19 years","15-19","Black or African American","2054-5",0,2429,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","15-19 years","15-19","Other Race","2131-1",0,956,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","15-19 years","15-19","White","2106-3",0,54797,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","15-19 years","15-19",,,0,58182,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","20-24 years","20-24","Black or African American","2054-5",0,2798,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","20-24 years","20-24","Other Race","2131-1",0,1169,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","20-24 years","20-24","White","2106-3",0,64474,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","20-24 years","20-24",,,0,68441,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","25-34 years","25-34","Black or African American","2054-5",0,5073,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","25-34 years","25-34","Other Race","2131-1",0,2146,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","25-34 years","25-34","White","2106-3",1,126889,0.79 (Unreliable),0.07%
"Total","Nebraska","31","1985","1985","25-34 years","25-34",,,1,134108,0.75 (Unreliable),0.07%
,"Nebraska","31","1985","1985","35-44 years","35-44","Black or African American","2054-5",0,3016,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","35-44 years","35-44","Other Race","2131-1",0,1445,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","35-44 years","35-44","White","2106-3",0,93750,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","35-44 years","35-44",,,0,98211,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","45-54 years","45-54","Black or African American","2054-5",0,2141,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","45-54 years","45-54","Other Race","2131-1",0,795,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","45-54 years","45-54","White","2106-3",0,69358,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","45-54 years","45-54",,,0,72294,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","55-64 years","55-64","Black or African American","2054-5",0,1656,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","55-64 years","55-64","Other Race","2131-1",0,548,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","55-64 years","55-64","White","2106-3",0,72271,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","55-64 years","55-64",,,0,74475,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","65-74 years","65-74","Black or African American","2054-5",0,1141,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","65-74 years","65-74","Other Race","2131-1",0,297,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","65-74 years","65-74","White","2106-3",0,63037,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","65-74 years","65-74",,,0,64475,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","75-84 years","75-84","Black or African American","2054-5",0,612,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","75-84 years","75-84","Other Race","2131-1",0,132,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","75-84 years","75-84","White","2106-3",0,44667,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","75-84 years","75-84",,,0,45411,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","85+ years","85+","Black or African American","2054-5",0,207,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","85+ years","85+","Other Race","2131-1",0,42,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","85+ years","85+","White","2106-3",0,19044,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1985","1985","85+ years","85+",,,0,19293,0.00 (Unreliable),0.00%
,"Nebraska","31","1985","1985","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1985","1985","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1985","1985","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1985","1985","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1985","1985",,,,,1,812288,0.12 (Unreliable),0.07%
,"Nebraska","31","1986","1986","< 1 year","1","Black or African American","2054-5",0,602,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","< 1 year","1","Other Race","2131-1",0,260,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","< 1 year","1","White","2106-3",0,11053,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","< 1 year","1",,,0,11915,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","1-4 years","1-4","Black or African American","2054-5",0,2359,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","1-4 years","1-4","Other Race","2131-1",0,1030,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","1-4 years","1-4","White","2106-3",0,46080,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","1-4 years","1-4",,,0,49469,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","5-9 years","5-9","Black or African American","2054-5",0,2870,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","5-9 years","5-9","Other Race","2131-1",0,1146,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","5-9 years","5-9","White","2106-3",0,55556,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","5-9 years","5-9",,,0,59572,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","10-14 years","10-14","Black or African American","2054-5",0,2423,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","10-14 years","10-14","Other Race","2131-1",0,1068,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","10-14 years","10-14","White","2106-3",0,50654,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","10-14 years","10-14",,,0,54145,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","15-19 years","15-19","Black or African American","2054-5",0,2424,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","15-19 years","15-19","Other Race","2131-1",0,994,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","15-19 years","15-19","White","2106-3",0,54330,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","15-19 years","15-19",,,0,57748,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","20-24 years","20-24","Black or African American","2054-5",0,2719,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","20-24 years","20-24","Other Race","2131-1",0,1181,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","20-24 years","20-24","White","2106-3",0,60241,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","20-24 years","20-24",,,0,64141,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","25-34 years","25-34","Black or African American","2054-5",0,5173,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","25-34 years","25-34","Other Race","2131-1",0,2208,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","25-34 years","25-34","White","2106-3",1,126086,0.79 (Unreliable),0.07%
"Total","Nebraska","31","1986","1986","25-34 years","25-34",,,1,133467,0.75 (Unreliable),0.07%
,"Nebraska","31","1986","1986","35-44 years","35-44","Black or African American","2054-5",0,3152,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","35-44 years","35-44","Other Race","2131-1",0,1551,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","35-44 years","35-44","White","2106-3",0,96649,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","35-44 years","35-44",,,0,101352,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","45-54 years","45-54","Black or African American","2054-5",0,2149,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","45-54 years","45-54","Other Race","2131-1",0,821,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","45-54 years","45-54","White","2106-3",0,68325,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","45-54 years","45-54",,,0,71295,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","55-64 years","55-64","Black or African American","2054-5",0,1685,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","55-64 years","55-64","Other Race","2131-1",0,560,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","55-64 years","55-64","White","2106-3",0,71155,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","55-64 years","55-64",,,0,73400,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","65-74 years","65-74","Black or African American","2054-5",0,1170,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","65-74 years","65-74","Other Race","2131-1",0,313,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","65-74 years","65-74","White","2106-3",0,63046,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","65-74 years","65-74",,,0,64529,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","75-84 years","75-84","Black or African American","2054-5",0,633,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","75-84 years","75-84","Other Race","2131-1",0,133,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","75-84 years","75-84","White","2106-3",0,45247,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","75-84 years","75-84",,,0,46013,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","85+ years","85+","Black or African American","2054-5",0,216,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","85+ years","85+","Other Race","2131-1",0,44,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","85+ years","85+","White","2106-3",0,19558,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1986","1986","85+ years","85+",,,0,19818,0.00 (Unreliable),0.00%
,"Nebraska","31","1986","1986","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1986","1986","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Nebraska","31","1986","1986","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1986","1986","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Nebraska","31","1986","1986",,,,,1,806864,0.12 (Unreliable),0.07%
,"Nebraska","31","1987","1987","< 1 year","1","Black or African American","2054-5",0,594,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","< 1 year","1","Other Race","2131-1",0,259,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","< 1 year","1","White","2106-3",0,10802,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1987","1987","< 1 year","1",,,0,11655,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","1-4 years","1-4","Black or African American","2054-5",0,2374,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","1-4 years","1-4","Other Race","2131-1",0,1045,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","1-4 years","1-4","White","2106-3",0,44829,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1987","1987","1-4 years","1-4",,,0,48248,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","5-9 years","5-9","Black or African American","2054-5",0,2923,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","5-9 years","5-9","Other Race","2131-1",0,1198,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","5-9 years","5-9","White","2106-3",0,56081,0.00 (Unreliable),0.00%
"Total","Nebraska","31","1987","1987","5-9 years","5-9",,,0,60202,0.00 (Unreliable),0.00%
,"Nebraska","31","1987","1987","10-14 years","10-14","Black or African American","2054-5",0,2419,0.00 (Unreliable),0.00%
