State,Measure,Year,Value
SD,Avoided Care Due to Cost,2020,8.8
SD,Avoided Care Due to Cost,2021,7.8
SD,Avoided Care Due to Cost,2022,7.6
SD,Avoided Care Due to Cost,2023,10.3
SD,Cervical Cancer Screening,2018,72.1
SD,Cervical Cancer Screening,2019,67.52499999999999
SD,Cervical Cancer Screening,2020,62.949999999999996
SD,Cervical Cancer Screening,2021,58.375
SD,Cervical Cancer Screening,2022,53.8
SD,Cervical Cancer Screening,2023,53.8
SD,Concentrated Disadvantage,2018,12.9
SD,Concentrated Disadvantage,2019,12.9
SD,Concentrated Disadvantage,2020,12.9
SD,Concentrated Disadvantage,2021,12.9
SD,Concentrated Disadvantage,2022,12.9
SD,Concentrated Disadvantage,2023,10.6
SD,Food Insecurity,2018,9.1
SD,Food Insecurity,2019,9.1
SD,Food Insecurity,2020,9.1
SD,Food Insecurity,2021,9.0
SD,Food Insecurity,2022,9.0
SD,Food Insecurity,2023,9.0
SD,Gender Pay Gap,2018,78.0
SD,Gender Pay Gap,2019,75.2
SD,Gender Pay Gap,2020,77.4
SD,Gender Pay Gap,2021,79.6
SD,Gender Pay Gap,2022,80.1
SD,Gender Pay Gap,2023,80.5
SD,Infant Child Care Affordability,2018,7.5
SD,Infant Child Care Affordability,2019,7.85
SD,Infant Child Care Affordability,2020,8.2
SD,Infant Child Care Affordability,2021,8.0
SD,Infant Child Care Affordability,2022,7.8
SD,Infant Child Care Affordability,2023,7.8
SD,Infant Mortality,2018,6.4
SD,Infant Mortality,2019,6.4
SD,Infant Mortality,2020,6.7
SD,Infant Mortality,2021,6.7
SD,Infant Mortality,2022,6.9
SD,Infant Mortality,2023,7.1
SD,Low Birth Weight,2018,6.6
SD,Low Birth Weight,2019,7.0
SD,Low Birth Weight,2020,6.9
SD,Low Birth Weight,2021,7.1
SD,Low Birth Weight,2022,7.1
SD,Low Birth Weight,2023,7.2
SD,Low-Risk Cesarean Delivery,2018,18.7
SD,Low-Risk Cesarean Delivery,2019,19.1
SD,Low-Risk Cesarean Delivery,2020,19.7
SD,Low-Risk Cesarean Delivery,2021,18.1
SD,Low-Risk Cesarean Delivery,2022,18.3
SD,Low-Risk Cesarean Delivery,2023,19.1
SD,Maternal Mortality,2018,28.1
SD,Maternal Mortality,2019,28.1
SD,Maternal Mortality,2020,28.1
SD,Maternal Mortality,2021,28.1
SD,Maternal Mortality,2022,28.1
SD,Maternal Mortality,2023,23.1
SD,Maternity Care Desert,2018,16.3
SD,Maternity Care Desert,2019,16.3
SD,Maternity Care Desert,2020,16.3
SD,Maternity Care Desert,2021,16.3
SD,Maternity Care Desert,2022,16.3
SD,Maternity Care Desert,2023,16.3
SD,Maternity Practices Score,2018,73.0
SD,Maternity Practices Score,2019,75.0
SD,Maternity Practices Score,2020,77.0
SD,Maternity Practices Score,2021,75.0
SD,Maternity Practices Score,2022,73.0
SD,Maternity Practices Score,2023,73.0
SD,Neonatal Mortality,2018,3.5
SD,Neonatal Mortality,2019,4.0
SD,Neonatal Mortality,2020,4.0
SD,Neonatal Mortality,2021,3.7
SD,Neonatal Mortality,2022,3.7
SD,Neonatal Mortality,2023,4.1
SD,Postpartum Depression,2018,13.0
SD,Postpartum Depression,2019,12.6
SD,Postpartum Depression,2020,12.6
SD,Postpartum Depression,2021,11.1
SD,Postpartum Depression,2022,11.0
SD,Postpartum Depression,2023,13.0
SD,Postpartum Visit,2018,89.4
SD,Postpartum Visit,2019,89.6
SD,Postpartum Visit,2020,87.4
SD,Postpartum Visit,2021,90.9
SD,Postpartum Visit,2022,90.1
SD,Postpartum Visit,2023,89.3
SD,Poverty,2018,11.3
SD,Poverty,2019,10.6
SD,Poverty,2020,10.95
SD,Poverty,2021,11.3
SD,Poverty,2022,12.0
SD,Poverty,2023,11.6
SD,Severe Maternal Morbidity,2018,57.1
SD,Severe Maternal Morbidity,2019,52.5
SD,Severe Maternal Morbidity,2020,44.5
SD,Severe Maternal Morbidity,2021,66.3
SD,Severe Maternal Morbidity,2022,43.6
SD,Severe Maternal Morbidity,2023,43.6
SD,Smoking During Pregnancy,2018,11.8
SD,Smoking During Pregnancy,2019,10.8
SD,Smoking During Pregnancy,2020,10.2
SD,Smoking During Pregnancy,2021,9.2
SD,Smoking During Pregnancy,2022,7.4
SD,Smoking During Pregnancy,2023,6.3
SD,Unemployment,2018,3.1
SD,Unemployment,2019,3.0
SD,Unemployment,2020,2.9
SD,Unemployment,2021,2.8
SD,Unemployment,2022,2.8
SD,Unemployment,2023,2.6
SD,Uninsured Women,2018,13.8
SD,Uninsured Women,2019,15.4
SD,Uninsured Women,2020,15.05
SD,Uninsured Women,2021,14.7
SD,Uninsured Women,2022,10.3
SD,Uninsured Women,2023,11.3
SD,Unintended Pregnancy,2018,27.6
SD,Unintended Pregnancy,2019,29.1
SD,Unintended Pregnancy,2020,30.5
SD,Unintended Pregnancy,2021,24.4
SD,Unintended Pregnancy,2022,25.0
SD,Unintended Pregnancy,2023,25.0
SD,Voter Participation (Average),2018,55.2
SD,Voter Participation (Average),2019,55.2
SD,Voter Participation (Average),2020,56.0
SD,Voter Participation (Average),2021,56.0
SD,Voter Participation (Average),2022,56.0
SD,Voter Participation (Average),2023,56.2
SD,WIC Coverage,2018,57.5
SD,WIC Coverage,2019,53.25
SD,WIC Coverage,2020,49.0
SD,WIC Coverage,2021,55.3
SD,WIC Coverage,2022,59.4
SD,WIC Coverage,2023,59.4
SD,Well-Woman Visit,2018,74.1
SD,Well-Woman Visit,2019,73.7
SD,Well-Woman Visit,2020,73.7
SD,Well-Woman Visit,2021,73.9
SD,Well-Woman Visit,2022,73.9
SD,Well-Woman Visit,2023,73.3
SD,Women's Health Providers,2018,41.6
SD,Women's Health Providers,2019,41.6
SD,Women's Health Providers,2020,41.8
SD,Women's Health Providers,2021,42.0
SD,Women's Health Providers,2022,40.2
SD,Women's Health Providers,2023,41.3
TN,Adequate Prenatal Care,2018,75.0
TN,Adequate Prenatal Care,2019,74.5
TN,Adequate Prenatal Care,2020,73.0
TN,Adequate Prenatal Care,2021,74.0
TN,Adequate Prenatal Care,2022,74.3
TN,Adequate Prenatal Care,2023,73.7
TN,Avoided Care Due to Cost,2018,15.8
TN,Avoided Care Due to Cost,2019,14.9
TN,Avoided Care Due to Cost,2020,13.2
TN,Avoided Care Due to Cost,2021,11.5
TN,Avoided Care Due to Cost,2022,12.6
TN,Avoided Care Due to Cost,2023,14.9
TN,Cervical Cancer Screening,2018,82.6
TN,Cervical Cancer Screening,2019,74.125
TN,Cervical Cancer Screening,2020,65.65
TN,Cervical Cancer Screening,2021,57.175
TN,Cervical Cancer Screening,2022,48.7
TN,Cervical Cancer Screening,2023,48.7
TN,Concentrated Disadvantage,2018,25.3
TN,Concentrated Disadvantage,2019,25.3
TN,Concentrated Disadvantage,2020,25.3
TN,Concentrated Disadvantage,2021,25.3
TN,Concentrated Disadvantage,2022,25.3
TN,Concentrated Disadvantage,2023,24.3
TN,Food Insecurity,2018,12.5
TN,Food Insecurity,2019,12.5
TN,Food Insecurity,2020,12.5
TN,Food Insecurity,2021,11.7
TN,Food Insecurity,2022,11.7
TN,Food Insecurity,2023,11.7
TN,Gender Pay Gap,2018,80.1
TN,Gender Pay Gap,2019,80.6
TN,Gender Pay Gap,2020,80.94999999999999
TN,Gender Pay Gap,2021,81.3
TN,Gender Pay Gap,2022,81.4
TN,Gender Pay Gap,2023,82.3
TN,Infant Child Care Affordability,2018,11.3
TN,Infant Child Care Affordability,2019,11.5
TN,Infant Child Care Affordability,2020,13.1
TN,Infant Child Care Affordability,2021,12.5
TN,Infant Child Care Affordability,2022,12.0
TN,Infant Child Care Affordability,2023,12.0
TN,Infant Mortality,2018,6.9
TN,Infant Mortality,2019,6.7
TN,Infant Mortality,2020,6.7
TN,Infant Mortality,2021,6.4
TN,Infant Mortality,2022,6.6
TN,Infant Mortality,2023,6.6
TN,Low Birth Weight,2018,9.3
TN,Low Birth Weight,2019,9.2
TN,Low Birth Weight,2020,8.9
TN,Low Birth Weight,2021,9.3
TN,Low Birth Weight,2022,9.0
TN,Low Birth Weight,2023,9.1
TN,Low-Risk Cesarean Delivery,2018,26.4
TN,Low-Risk Cesarean Delivery,2019,25.5
TN,Low-Risk Cesarean Delivery,2020,25.9
TN,Low-Risk Cesarean Delivery,2021,26.6
TN,Low-Risk Cesarean Delivery,2022,26.3
TN,Low-Risk Cesarean Delivery,2023,26.5
TN,Maternal Mortality,2018,41.1
TN,Maternal Mortality,2019,41.1
TN,Maternal Mortality,2020,41.1
TN,Maternal Mortality,2021,41.1
TN,Maternal Mortality,2022,41.1
TN,Maternal Mortality,2023,42.1
TN,Maternity Care Desert,2018,6.4
TN,Maternity Care Desert,2019,6.4
TN,Maternity Care Desert,2020,6.4
TN,Maternity Care Desert,2021,6.4
TN,Maternity Care Desert,2022,6.4
TN,Maternity Care Desert,2023,6.4
TN,Maternity Practices Score,2018,72.0
TN,Maternity Practices Score,2019,71.0
TN,Maternity Practices Score,2020,70.0
TN,Maternity Practices Score,2021,71.0
TN,Maternity Practices Score,2022,72.0
TN,Maternity Practices Score,2023,72.0
TN,Neonatal Mortality,2018,4.5
TN,Neonatal Mortality,2019,4.2
TN,Neonatal Mortality,2020,4.2
TN,Neonatal Mortality,2021,3.5
TN,Neonatal Mortality,2022,3.6
TN,Neonatal Mortality,2023,3.6
TN,Postpartum Depression,2018,15.5
TN,Postpartum Depression,2019,15.5
TN,Postpartum Depression,2020,15.3
TN,Postpartum Depression,2021,13.0
TN,Postpartum Depression,2022,12.75
TN,Postpartum Depression,2023,12.5
TN,Postpartum Visit,2018,88.3
TN,Postpartum Visit,2019,88.3
TN,Postpartum Visit,2020,88.7
TN,Postpartum Visit,2021,88.7
TN,Postpartum Visit,2022,90.65
TN,Postpartum Visit,2023,92.6
TN,Poverty,2018,14.7
TN,Poverty,2019,13.6
TN,Poverty,2020,13.7
TN,Poverty,2021,13.8
TN,Poverty,2022,13.5
TN,Poverty,2023,14.2
TN,Severe Maternal Morbidity,2018,79.4
TN,Severe Maternal Morbidity,2019,73.1
TN,Severe Maternal Morbidity,2020,88.6
TN,Severe Maternal Morbidity,2021,96.8
TN,Severe Maternal Morbidity,2022,88.0
TN,Severe Maternal Morbidity,2023,88.0
TN,Smoking During Pregnancy,2018,12.2
TN,Smoking During Pregnancy,2019,11.5
TN,Smoking During Pregnancy,2020,10.9
TN,Smoking During Pregnancy,2021,9.1
TN,Smoking During Pregnancy,2022,7.3
TN,Smoking During Pregnancy,2023,6.0
TN,Unemployment,2018,5.6
TN,Unemployment,2019,4.5
TN,Unemployment,2020,4.9
TN,Unemployment,2021,5.3
TN,Unemployment,2022,3.4
TN,Unemployment,2023,4.0
TN,Uninsured Women,2018,13.4
TN,Uninsured Women,2019,13.8
TN,Uninsured Women,2020,13.55
TN,Uninsured Women,2021,13.3
TN,Uninsured Women,2022,12.5
TN,Uninsured Women,2023,12.6
TN,Unintended Pregnancy,2018,38.3
TN,Unintended Pregnancy,2019,38.3
TN,Unintended Pregnancy,2020,41.0
TN,Unintended Pregnancy,2021,34.6
TN,Unintended Pregnancy,2022,34.6
TN,Unintended Pregnancy,2023,34.6
TN,Voter Participation (Average),2018,58.0
TN,Voter Participation (Average),2019,58.0
TN,Voter Participation (Average),2020,55.5
TN,Voter Participation (Average),2021,55.5
TN,Voter Participation (Average),2022,55.5
TN,Voter Participation (Average),2023,54.7
TN,WIC Coverage,2018,41.1
TN,WIC Coverage,2019,37.75
TN,WIC Coverage,2020,34.4
TN,WIC Coverage,2021,39.0
TN,WIC Coverage,2022,41.6
TN,WIC Coverage,2023,41.6
TN,Well-Woman Visit,2018,75.3
TN,Well-Woman Visit,2019,75.3
TN,Well-Woman Visit,2020,72.2
TN,Well-Woman Visit,2021,73.0
TN,Well-Woman Visit,2022,73.2
TN,Well-Woman Visit,2023,73.2
TN,Women's Health Providers,2018,40.5
TN,Women's Health Providers,2019,40.5
TN,Women's Health Providers,2020,41.8
TN,Women's Health Providers,2021,42.2
TN,Women's Health Providers,2022,38.8
TN,Women's Health Providers,2023,40.4
TX,Adequate Prenatal Care,2018,70.4
TX,Adequate Prenatal Care,2019,70.7
TX,Adequate Prenatal Care,2020,70.2
TX,Adequate Prenatal Care,2021,71.1
TX,Adequate Prenatal Care,2022,69.7
TX,Adequate Prenatal Care,2023,68.8
TX,Avoided Care Due to Cost,2018,16.8
TX,Avoided Care Due to Cost,2019,18.8
TX,Avoided Care Due to Cost,2020,17.35
TX,Avoided Care Due to Cost,2021,15.9
TX,Avoided Care Due to Cost,2022,16.8
TX,Avoided Care Due to Cost,2023,18.3
TX,Cervical Cancer Screening,2018,77.3
TX,Cervical Cancer Screening,2019,69.7
TX,Cervical Cancer Screening,2020,62.099999999999994
TX,Cervical Cancer Screening,2021,54.5
TX,Cervical Cancer Screening,2022,46.9
TX,Cervical Cancer Screening,2023,46.9
TX,Concentrated Disadvantage,2018,36.1
TX,Concentrated Disadvantage,2019,36.1
TX,Concentrated Disadvantage,2020,36.1
TX,Concentrated Disadvantage,2021,36.1
TX,Concentrated Disadvantage,2022,36.1
TX,Concentrated Disadvantage,2023,35.6
TX,Food Insecurity,2018,13.3
TX,Food Insecurity,2019,13.7
TX,Food Insecurity,2020,15.5
TX,Food Insecurity,2021,15.5
TX,Food Insecurity,2022,15.5
TX,Food Insecurity,2023,16.9
TX,Gender Pay Gap,2018,80.3
TX,Gender Pay Gap,2019,79.4
TX,Gender Pay Gap,2020,80.0
TX,Gender Pay Gap,2021,80.6
TX,Gender Pay Gap,2022,80.1
TX,Gender Pay Gap,2023,81.8
TX,Infant Child Care Affordability,2018,11.2
TX,Infant Child Care Affordability,2019,11.6
TX,Infant Child Care Affordability,2020,11.6
TX,Infant Child Care Affordability,2021,11.7
TX,Infant Child Care Affordability,2022,12.0
TX,Infant Child Care Affordability,2023,10.1
TX,Infant Mortality,2018,5.5
TX,Infant Mortality,2019,5.5
TX,Infant Mortality,2020,5.4
TX,Infant Mortality,2021,5.5
TX,Infant Mortality,2022,5.8
TX,Infant Mortality,2023,5.8
TX,Low Birth Weight,2018,8.5
TX,Low Birth Weight,2019,8.4
TX,Low Birth Weight,2020,8.2
TX,Low Birth Weight,2021,8.6
TX,Low Birth Weight,2022,8.7
TX,Low Birth Weight,2023,8.6
TX,Low-Risk Cesarean Delivery,2018,28.7
TX,Low-Risk Cesarean Delivery,2019,28.4
TX,Low-Risk Cesarean Delivery,2020,28.2
TX,Low-Risk Cesarean Delivery,2021,28.3
TX,Low-Risk Cesarean Delivery,2022,27.7
TX,Low-Risk Cesarean Delivery,2023,27.8
TX,Maternal Mortality,2018,28.2
TX,Maternal Mortality,2019,28.2
TX,Maternal Mortality,2020,28.2
TX,Maternal Mortality,2021,28.2
TX,Maternal Mortality,2022,28.2
TX,Maternal Mortality,2023,29.3
TX,Maternity Care Desert,2018,3.7
TX,Maternity Care Desert,2019,3.7
TX,Maternity Care Desert,2020,3.7
TX,Maternity Care Desert,2021,3.7
TX,Maternity Care Desert,2022,3.7
TX,Maternity Care Desert,2023,3.7
TX,Maternity Practices Score,2018,77.0
TX,Maternity Practices Score,2019,78.0
TX,Maternity Practices Score,2020,79.0
TX,Maternity Practices Score,2021,79.5
TX,Maternity Practices Score,2022,80.0
TX,Maternity Practices Score,2023,80.0
TX,Neonatal Mortality,2018,3.6
TX,Neonatal Mortality,2019,3.6
TX,Neonatal Mortality,2020,3.6
TX,Neonatal Mortality,2021,3.6
TX,Neonatal Mortality,2022,3.8
TX,Neonatal Mortality,2023,3.8
TX,Postpartum Depression,2018,12.8
TX,Postpartum Depression,2019,12.8
TX,Postpartum Depression,2020,12.8
TX,Postpartum Depression,2021,12.8
TX,Postpartum Depression,2022,12.8
TX,Postpartum Depression,2023,12.8
TX,Postpartum Visit,2018,86.5
TX,Postpartum Visit,2019,86.5
TX,Postpartum Visit,2020,86.5
TX,Postpartum Visit,2021,86.5
TX,Postpartum Visit,2022,86.5
TX,Postpartum Visit,2023,86.5
TX,Poverty,2018,14.0
TX,Poverty,2019,13.1
TX,Poverty,2020,13.399999999999999
TX,Poverty,2021,13.7
TX,Poverty,2022,13.7
TX,Poverty,2023,13.3
TX,Severe Maternal Morbidity,2018,66.2
TX,Severe Maternal Morbidity,2019,72.4
TX,Severe Maternal Morbidity,2020,79.5
TX,Severe Maternal Morbidity,2021,92.5
TX,Severe Maternal Morbidity,2022,79.8
TX,Severe Maternal Morbidity,2023,79.8
TX,Smoking During Pregnancy,2018,2.7
TX,Smoking During Pregnancy,2019,2.4
TX,Smoking During Pregnancy,2020,2.1
TX,Smoking During Pregnancy,2021,1.7
TX,Smoking During Pregnancy,2022,1.3
TX,Smoking During Pregnancy,2023,1.0
TX,Unemployment,2018,5.0
TX,Unemployment,2019,4.4
TX,Unemployment,2020,5.300000000000001
TX,Unemployment,2021,6.2
TX,Unemployment,2022,4.4
TX,Unemployment,2023,4.4
TX,Uninsured Women,2018,26.2
TX,Uninsured Women,2019,26.3
TX,Uninsured Women,2020,25.950000000000003
TX,Uninsured Women,2021,25.6
TX,Uninsured Women,2022,23.0
TX,Uninsured Women,2023,22.6
TX,Unintended Pregnancy,2018,9999.0
TX,Unintended Pregnancy,2019,9999.0
TX,Unintended Pregnancy,2020,9999.0
TX,Unintended Pregnancy,2021,9999.0
TX,Unintended Pregnancy,2022,9999.0
TX,Unintended Pregnancy,2023,9999.0
TX,Voter Participation (Average),2018,56.2
TX,Voter Participation (Average),2019,56.2
TX,Voter Participation (Average),2020,55.5
TX,Voter Participation (Average),2021,55.5
TX,Voter Participation (Average),2022,55.5
TX,Voter Participation (Average),2023,52.5
TX,WIC Coverage,2018,49.9
TX,WIC Coverage,2019,48.0
TX,WIC Coverage,2020,46.1
TX,WIC Coverage,2021,44.9
TX,WIC Coverage,2022,48.4
TX,WIC Coverage,2023,48.4
TX,Well-Woman Visit,2018,67.3
TX,Well-Woman Visit,2019,67.1
TX,Well-Woman Visit,2020,67.1
TX,Well-Woman Visit,2021,65.4
TX,Well-Woman Visit,2022,66.2
TX,Well-Woman Visit,2023,66.2
TX,Women's Health Providers,2018,39.7
TX,Women's Health Providers,2019,39.7
TX,Women's Health Providers,2020,40.6
TX,Women's Health Providers,2021,41.1
TX,Women's Health Providers,2022,38.1
TX,Women's Health Providers,2023,38.7
UT,Adequate Prenatal Care,2018,84.7
UT,Adequate Prenatal Care,2019,84.5
UT,Adequate Prenatal Care,2020,82.6
UT,Adequate Prenatal Care,2021,84.3
UT,Adequate Prenatal Care,2022,82.0
UT,Adequate Prenatal Care,2023,80.8
UT,Avoided Care Due to Cost,2018,13.0
UT,Avoided Care Due to Cost,2019,14.3
UT,Avoided Care Due to Cost,2020,12.4
UT,Avoided Care Due to Cost,2021,10.5
UT,Avoided Care Due to Cost,2022,11.8
UT,Avoided Care Due to Cost,2023,11.6
UT,Cervical Cancer Screening,2018,72.4
UT,Cervical Cancer Screening,2019,66.55000000000001
UT,Cervical Cancer Screening,2020,60.7
UT,Cervical Cancer Screening,2021,54.85
UT,Cervical Cancer Screening,2022,49.0
UT,Cervical Cancer Screening,2023,49.0
UT,Concentrated Disadvantage,2018,7.2
UT,Concentrated Disadvantage,2019,7.2
UT,Concentrated Disadvantage,2020,7.2
UT,Concentrated Disadvantage,2021,7.2
UT,Concentrated Disadvantage,2022,7.2
UT,Concentrated Disadvantage,2023,6.6
UT,Food Insecurity,2018,10.0
UT,Food Insecurity,2019,11.2
UT,Food Insecurity,2020,10.7
UT,Food Insecurity,2021,10.7
UT,Food Insecurity,2022,10.7
UT,Food Insecurity,2023,11.8
UT,Gender Pay Gap,2018,73.3
UT,Gender Pay Gap,2019,69.8
UT,Gender Pay Gap,2020,71.4
UT,Gender Pay Gap,2021,73.0
UT,Gender Pay Gap,2022,73.1
UT,Gender Pay Gap,2023,72.6
UT,Infant Child Care Affordability,2018,12.3
UT,Infant Child Care Affordability,2019,12.0
UT,Infant Child Care Affordability,2020,10.4
UT,Infant Child Care Affordability,2021,12.1
UT,Infant Child Care Affordability,2022,11.7
UT,Infant Child Care Affordability,2023,10.9
UT,Infant Mortality,2018,5.4
UT,Infant Mortality,2019,5.4
UT,Infant Mortality,2020,5.4
UT,Infant Mortality,2021,5.0
UT,Infant Mortality,2022,5.1
UT,Infant Mortality,2023,5.1
UT,Low Birth Weight,2018,7.2
UT,Low Birth Weight,2019,7.4
UT,Low Birth Weight,2020,7.0
UT,Low Birth Weight,2021,7.4
UT,Low Birth Weight,2022,7.6
UT,Low Birth Weight,2023,7.4
UT,Low-Risk Cesarean Delivery,2018,18.3
UT,Low-Risk Cesarean Delivery,2019,18.7
UT,Low-Risk Cesarean Delivery,2020,19.4
UT,Low-Risk Cesarean Delivery,2021,19.4
UT,Low-Risk Cesarean Delivery,2022,19.6
UT,Low-Risk Cesarean Delivery,2023,20.5
UT,Maternal Mortality,2018,15.5
UT,Maternal Mortality,2019,15.5
UT,Maternal Mortality,2020,15.5
UT,Maternal Mortality,2021,15.5
UT,Maternal Mortality,2022,15.5
UT,Maternal Mortality,2023,16.1
UT,Maternity Care Desert,2018,0.7
UT,Maternity Care Desert,2019,0.7
UT,Maternity Care Desert,2020,0.7
UT,Maternity Care Desert,2021,0.7
UT,Maternity Care Desert,2022,0.7
UT,Maternity Care Desert,2023,0.7
UT,Maternity Practices Score,2018,73.0
UT,Maternity Practices Score,2019,75.0
UT,Maternity Practices Score,2020,77.0
UT,Maternity Practices Score,2021,77.0
UT,Maternity Practices Score,2022,77.0
UT,Maternity Practices Score,2023,77.0
UT,Neonatal Mortality,2018,4.1
UT,Neonatal Mortality,2019,4.0
UT,Neonatal Mortality,2020,4.0
UT,Neonatal Mortality,2021,3.5
UT,Neonatal Mortality,2022,3.7
UT,Neonatal Mortality,2023,3.7
UT,Postpartum Depression,2018,14.7
UT,Postpartum Depression,2019,15.2
UT,Postpartum Depression,2020,15.1
UT,Postpartum Depression,2021,16.5
UT,Postpartum Depression,2022,15.3
UT,Postpartum Depression,2023,15.7
UT,Postpartum Visit,2018,91.4
UT,Postpartum Visit,2019,92.0
UT,Postpartum Visit,2020,88.9
UT,Postpartum Visit,2021,90.7
UT,Postpartum Visit,2022,91.0
UT,Postpartum Visit,2023,92.2
UT,Poverty,2018,9.1
UT,Poverty,2019,9.1
UT,Poverty,2020,9.3
UT,Poverty,2021,9.5
UT,Poverty,2022,8.5
UT,Poverty,2023,9.2
UT,Severe Maternal Morbidity,2018,47.3
UT,Severe Maternal Morbidity,2019,53.7
UT,Severe Maternal Morbidity,2020,59.0
UT,Severe Maternal Morbidity,2021,72.0
UT,Severe Maternal Morbidity,2022,60.1
UT,Severe Maternal Morbidity,2023,60.1
UT,Smoking During Pregnancy,2018,2.8
UT,Smoking During Pregnancy,2019,2.6
UT,Smoking During Pregnancy,2020,2.2
UT,Smoking During Pregnancy,2021,1.9
UT,Smoking During Pregnancy,2022,1.6
UT,Smoking During Pregnancy,2023,1.3
UT,Unemployment,2018,3.2
UT,Unemployment,2019,3.2
UT,Unemployment,2020,3.35
UT,Unemployment,2021,3.5
UT,Unemployment,2022,2.7
UT,Unemployment,2023,3.3
UT,Uninsured Women,2018,12.2
UT,Uninsured Women,2019,12.4
UT,Uninsured Women,2020,11.600000000000001
UT,Uninsured Women,2021,10.8
UT,Uninsured Women,2022,9.7
UT,Uninsured Women,2023,9.1
UT,Unintended Pregnancy,2018,24.5
UT,Unintended Pregnancy,2019,22.1
UT,Unintended Pregnancy,2020,21.5
UT,Unintended Pregnancy,2021,22.3
UT,Unintended Pregnancy,2022,21.0
UT,Unintended Pregnancy,2023,19.5
UT,Voter Participation (Average),2018,60.6
UT,Voter Participation (Average),2019,60.6
UT,Voter Participation (Average),2020,60.6
UT,Voter Participation (Average),2021,58.2
UT,Voter Participation (Average),2022,59.9
UT,Voter Participation (Average),2023,59.9
UT,WIC Coverage,2018,43.5
UT,WIC Coverage,2019,39.1
UT,WIC Coverage,2020,34.7
UT,WIC Coverage,2021,36.4
UT,WIC Coverage,2022,40.0
UT,WIC Coverage,2023,40.0
UT,Well-Woman Visit,2018,66.8
UT,Well-Woman Visit,2019,66.8
UT,Well-Woman Visit,2020,67.2
UT,Well-Woman Visit,2021,66.1
UT,Well-Woman Visit,2022,67.2
UT,Well-Woman Visit,2023,67.2
UT,Women's Health Providers,2018,51.1
UT,Women's Health Providers,2019,51.1
UT,Women's Health Providers,2020,54.0
UT,Women's Health Providers,2021,54.5
UT,Women's Health Providers,2022,50.8
UT,Women's Health Providers,2023,52.1
VA,Adequate Prenatal Care,2018,79.2
VA,Adequate Prenatal Care,2019,79.7
VA,Adequate Prenatal Care,2020,78.1
VA,Adequate Prenatal Care,2021,79.3
VA,Adequate Prenatal Care,2022,79.8
VA,Adequate Prenatal Care,2023,79.5
VA,Avoided Care Due to Cost,2018,13.0
VA,Avoided Care Due to Cost,2019,12.0
VA,Avoided Care Due to Cost,2020,9.95
VA,Avoided Care Due to Cost,2021,7.9
VA,Avoided Care Due to Cost,2022,9.6
VA,Avoided Care Due to Cost,2023,9.2
VA,Cervical Cancer Screening,2018,83.8
VA,Cervical Cancer Screening,2019,75.6
VA,Cervical Cancer Screening,2020,67.4
VA,Cervical Cancer Screening,2021,59.2
VA,Cervical Cancer Screening,2022,51.0
VA,Cervical Cancer Screening,2023,51.0
